domain	algae	algae	1	56	8	[set(['atpA', 'atpB', 'atpE', 'atpF', 'atpH', 'petA', 'petB', 'petD', 'petG', 'petN', 'psaA', 'psaB', 'psaC', 'psaI', 'psaJ', 'psaL', 'psbA', 'psbB', 'psbC', 'psbD', 'psbE', 'psbF', 'psbH', 'psbI', 'psbJ', 'psbK', 'psbL', 'psbN', 'psbT', 'psbX', 'rpl14', 'rpl16', 'rpl2', 'rpl20', 'rpl36', 'rpoB', 'rpoC1', 'rpoC2', 'rps11', 'rps12', 'rps14', 'rps18', 'rps19', 'rps2', 'rps3', 'rps4', 'rps7','rps8', 'ycf4']), set(['rbcL']), set(['chlI']), set(['clpC']), set(['dnaK']), set(['groEL']), set(['rpoA']), set(['psbZ'])]
domain	algae_core2	algae;algae_core2	1	45	1	[set(['atpA', 'atpB', 'petB', 'psaA', 'psaB', 'psbA', 'psbB', 'psbC', 'psbD', 'psbE', 'psbI', 'atpE', 'atpF', 'atpH', 'petG', 'psaC', 'psaJ', 'psbF', 'psbH', 'psbJ', 'psbK', 'psbL', 'psbN', 'psbT', 'psbZ', 'rpl2', 'rpl14','rpl16','rpl20','rpl36','rpoA','rpoB', 'rpoC1', 'rpoC2','rps2','rps3','rps4','rps7','rps8','rps11','rps12','rps14','rps18','rps19','ycf4'])]
